order_date,ship_date,category,subcategory,sales_amount,quantity,discount,customer_region,is_returned
2024-01-16,2024-01-20,Electronics,Phone,534.88,23,0.1279,North,0
2024-10-05,2024-10-09,Home,Kitchen,376.14,62,0.3175,West,0
2020-02-24,2020-03-05,Electronics,Headphones,3028.43,40,0.4267,West,0
2023-03-17,2023-03-24,Home,Bedding,3275.56,52,0.1033,North,0
2023-07-05,2023-07-13,Toys,Board Games,4078.54,55,0.4229,North,0
2021-01-01,2021-01-11,Electronics,Phone,542.08,96,0.2851,West,0
2023-11-21,2023-11-23,Electronics,Camera,2708.43,79,0.1043,International,0
2023-10-29,2023-11-01,Sports,Outdoor,2684.00,67,0.4319,East,0
2024-01-10,2024-01-17,Books,Textbook,1734.30,10,0.0719,West,0
2020-10-02,2020-10-03,Home,Kitchen,324.52,5,0.0941,East,1
2023-09-14,2023-09-18,Books,Textbook,2755.50,2,0.4657,North,0
2024-04-30,2024-05-07,Electronics,Headphones,3946.09,44,0.0074,East,0
2020-03-08,2020-03-09,Electronics,Laptop,660.62,4,0.4239,South,1
2020-01-13,2020-01-14,Toys,Board Games,4432.39,54,0.2633,East,0
2022-08-11,2022-08-21,Clothing,Shoes,4531.92,25,0.1511,East,0
2020-11-27,2020-12-07,Sports,Team Sports,4383.08,52,0.4617,West,0
2020-03-24,2020-04-01,Toys,Dolls,2453.35,32,0.3093,West,1
2023-03-27,2023-03-29,Sports,Water Sports,1904.22,42,0.3833,International,0
2021-08-05,2021-08-09,Clothing,Dress,2790.66,45,0.2733,West,0
2025-11-01,2025-11-03,Electronics,Tablet,1326.37,16,0.2627,South,0
2020-10-28,2020-10-29,Electronics,Laptop,397.05,27,0.4628,West,0
2020-10-18,2020-10-27,Toys,Puzzles,4685.09,30,0.1859,International,0
2023-03-04,2023-03-09,Sports,Water Sports,3974.04,27,0.0619,East,0
2024-08-27,2024-09-02,Toys,Dolls,3238.20,32,0.2063,South,0
2020-01-12,2020-01-19,Home,Bedding,1976.04,47,,South,0
2024-12-26,2024-12-30,Books,Fiction,1323.35,51,0.4226,North,0
2025-11-28,2025-12-08,Sports,Outdoor,4761.57,88,0.1541,South,0
2024-07-17,2024-07-20,Sports,Fitness,4076.62,97,0.2776,North,0
2024-01-07,2024-01-08,Home,Lighting,1142.57,63,0.0334,West,0
2022-10-20,2022-10-24,Books,Textbook,4198.68,52,0.0042,North,0
2022-06-26,2022-07-06,Home,Lighting,,38,0.3390,East,0
2022-05-25,2022-06-03,Electronics,Tablet,564.98,61,0.0560,West,1
2022-04-30,2022-05-04,Sports,Outdoor,3745.55,78,0.0971,North,0
2022-12-28,2022-12-29,Books,Fiction,2505.81,26,0.3878,South,0
2023-07-13,2023-07-17,Electronics,Camera,2372.17,82,0.1227,East,0
2021-11-24,2021-12-03,Books,Textbook,552.94,86,0.0259,North,0
2022-06-05,2022-06-12,Home,Furniture,3732.83,16,0.1123,South,0
2021-03-17,2021-03-23,Home,Lighting,4918.55,40,0.2660,South,0
2022-03-09,2022-03-12,Books,Comics,1314.78,57,0.0844,East,0
2022-09-24,2022-10-04,Home,Bedding,3813.45,30,0.1125,International,0
2022-05-16,2022-05-26,Toys,Puzzles,3642.05,6,0.1298,North,1
2020-09-02,2020-09-05,Sports,Water Sports,4542.67,25,0.4408,International,0
2021-01-27,2021-01-29,Sports,Fitness,1243.31,43,0.2824,West,0
2025-07-20,2025-07-26,Clothing,Dress,2404.51,80,0.2612,North,1
2023-11-16,2023-11-17,Electronics,Tablet,2942.00,11,0.4311,East,0
2021-05-20,2021-05-30,Home,Kitchen,1697.94,58,0.2114,East,0
2020-05-31,2020-06-09,Books,Non-Fiction,106.75,39,0.3304,West,0
2023-12-14,2023-12-21,Home,Kitchen,2791.11,74,0.4792,North,0
2024-07-23,2024-07-25,Sports,Water Sports,4608.88,18,0.0393,South,0
2024-05-19,2024-05-25,Sports,Water Sports,4712.67,48,0.2613,North,0
2022-04-02,2022-04-05,Clothing,Shirt,2726.80,62,0.2614,International,0
2025-10-01,2025-10-07,Home,Furniture,2401.11,82,0.0727,South,0
2023-04-29,2023-05-01,Sports,Fitness,3100.83,94,0.0526,East,0
2022-04-15,2022-04-24,Books,Textbook,4661.52,38,0.1290,West,0
2022-03-30,2022-04-06,Home,Kitchen,3332.80,38,0.3747,South,0
2020-08-05,2020-08-08,Books,Fiction,1336.97,79,0.1573,North,0
2023-08-11,2023-08-13,Electronics,Phone,4475.65,39,0.2445,International,0
2022-11-25,2022-11-30,Sports,Water Sports,0.00,21,,West,0
2024-02-22,2024-03-03,Sports,Fitness,979.67,84,0.0431,North,0
2022-02-24,2022-02-26,Books,Fiction,4005.87,79,0.3019,South,0
2021-03-15,2021-03-21,Home,Kitchen,1613.73,23,0.2993,South,0
2024-11-05,2024-11-15,Home,Lighting,2969.01,96,0.3443,East,0
2024-11-21,2024-11-30,Sports,Fitness,3588.13,31,0.0929,International,0
2025-08-08,2025-08-17,Clothing,Shirt,2739.70,27,0.3047,North,0
2025-07-17,2025-07-22,Electronics,Tablet,936.70,3,0.0418,South,0
2022-09-20,2022-09-24,Electronics,Laptop,4117.88,51,0.1210,West,0
2025-01-04,2025-01-06,Toys,Building Blocks,4281.18,22,0.0553,East,0
2020-11-20,2020-11-26,Sports,Fitness,2920.82,27,0.2340,North,1
2025-01-12,2025-01-19,Clothing,Shirt,1035.10,75,0.2814,North,1
2023-09-27,2023-10-04,Books,Fiction,,46,0.0166,West,0
2022-01-17,2022-01-25,Books,Textbook,2498.39,57,0.1516,South,0
2025-12-14,2025-12-21,Sports,Outdoor,1814.89,53,0.4385,North,0
2021-06-12,2021-06-22,Home,Lighting,3025.63,93,0.2645,North,0
2021-07-27,2021-08-03,Sports,Outdoor,0.00,86,0.4718,West,0
2021-02-28,2021-03-09,Books,Fiction,4393.72,5,0.1515,East,0
2024-05-26,2024-05-28,Toys,Building Blocks,2509.67,59,0.0305,West,0
2025-12-07,2025-12-16,Books,Non-Fiction,3289.54,13,0.4862,West,0
2021-04-19,2021-04-23,Electronics,Camera,288.67,47,0.3968,East,0
2020-03-01,2020-03-10,Clothing,Shirt,2975.65,89,0.2470,North,0
2023-04-22,2023-05-01,Clothing,Dress,-79.00,5,0.2229,South,0
2021-01-24,2021-01-28,Toys,Building Blocks,3662.94,78,0.3549,South,0
2021-03-18,2021-03-24,Home,Kitchen,1012.92,41,0.3355,East,0
2020-09-03,2020-09-05,Home,Kitchen,3703.30,97,0.3150,West,0
2021-03-19,2021-03-22,Home,Furniture,251.07,97,0.4630,West,0
2023-04-28,2023-05-06,Toys,Building Blocks,1827.96,71,0.1060,North,0
2023-06-02,2023-06-04,Sports,Fitness,3394.31,94,0.2235,West,0
2023-07-23,2023-07-29,Books,Non-Fiction,3476.24,55,0.4820,International,0
2021-10-31,2021-11-01,Electronics,Headphones,4230.82,27,0.0357,West,0
2024-06-20,2024-06-26,Toys,Building Blocks,3821.50,62,0.1828,North,0
2022-06-26,2022-06-28,Toys,Dolls,2737.47,65,0.0165,International,0
2020-06-01,2020-06-03,Electronics,Laptop,1876.19,8,0.3191,North,0
2022-04-21,2022-04-22,Clothing,Dress,2833.82,65,0.4525,East,0
2021-07-01,2021-07-05,Sports,Water Sports,3226.89,81,0.0776,West,0
2023-11-06,2023-11-13,Books,Fiction,2165.21,47,0.1273,North,0
2021-01-09,2021-01-16,Books,Comics,3901.56,46,0.3961,North,0
2022-12-01,2022-12-08,Electronics,Headphones,1673.05,99,0.1497,South,0
2023-12-25,2023-12-30,Clothing,Shoes,1606.91,47,0.2320,International,0
2022-04-12,2022-04-20,Home,Kitchen,4390.76,67,0.2699,West,1
2023-10-08,2023-10-09,Toys,Board Games,1143.83,51,0.0566,North,0
2023-07-14,2023-07-16,Electronics,Camera,1676.47,49,0.2503,South,1
2024-10-19,2024-10-24,Toys,Dolls,799.20,99,0.2578,North,0
2024-09-18,2024-09-26,Electronics,Camera,266.04,77,0.2760,East,0
2024-04-11,2024-04-12,Home,Kitchen,1705.34,1,0.0893,North,0
2020-08-29,2020-09-08,Electronics,Phone,1186.47,62,0.1442,East,0
2021-10-24,2021-10-31,Toys,Building Blocks,1605.70,23,0.4010,North,0
2020-10-17,2020-10-26,Clothing,Shirt,554.77,72,0.4785,South,0
2025-08-20,2025-08-26,Home,Lighting,3470.95,82,0.1732,South,0
2021-08-07,2021-08-10,Books,Comics,1584.89,14,0.2999,North,1
2021-02-19,2021-02-24,Toys,Building Blocks,350.05,90,0.4384,West,0
2024-08-06,2024-08-11,Sports,Team Sports,-22.00,11,0.3200,East,0
2023-03-27,2023-03-30,Clothing,Pants,730.85,49,0.1252,East,0
2020-08-14,2020-08-18,Books,Non-Fiction,2151.75,999,0.4482,North,0
2023-11-27,2023-11-29,Home,Bedding,4681.82,40,0.3047,East,0
2023-06-18,2023-06-23,Electronics,Phone,3981.31,0,0.2365,International,1
2023-09-14,2023-09-20,Electronics,Phone,735.11,96,0.2229,South,0
2025-08-20,2025-08-26,Electronics,Laptop,738.88,8,0.4036,East,0
2021-03-08,2021-03-18,Clothing,Dress,966.38,32,0.0878,South,0
2020-11-07,2020-11-15,Books,Fiction,4725.01,56,0.3566,West,0
2020-06-15,2020-06-22,Electronics,Laptop,500.70,89,0.1615,North,0
2020-11-16,2020-11-24,Toys,Dolls,4776.13,74,0.0697,East,0
2022-03-10,2022-03-13,Toys,Dolls,4398.55,95,0.1930,International,0
2025-08-12,2025-08-15,Home,Lighting,952.15,44,0.2218,East,0
2021-03-15,2021-03-16,Electronics,Laptop,4361.07,76,0.3926,East,0
2025-01-18,2025-01-23,Sports,Team Sports,1639.70,24,0.4503,North,0
2021-06-27,2021-07-04,Clothing,Pants,2961.38,22,0.2785,South,0
2022-06-29,2022-07-02,Electronics,Phone,697.82,11,0.0893,North,0
2025-09-29,2025-10-08,Electronics,Laptop,1785.29,53,0.4032,West,0
2025-01-12,2025-01-19,Sports,Fitness,737.34,64,0.3592,International,0
2022-07-26,2022-07-31,Books,Textbook,,39,0.3124,West,0
2024-09-25,2024-09-29,Sports,Outdoor,4942.08,7,0.3814,North,0
2024-01-04,2024-01-05,Clothing,Shoes,,95,0.2647,International,0
2020-10-28,2020-11-04,Clothing,Shoes,2346.01,6,0.3116,West,0
2023-01-31,2023-02-05,Sports,Team Sports,0.00,57,0.3607,South,0
2024-07-13,2024-07-14,Electronics,Headphones,92.61,22,0.1744,South,0
2025-06-26,2025-07-03,Home,Bedding,778.19,72,0.3582,North,0
2021-07-19,2021-07-22,Sports,Water Sports,3181.38,39,0.3538,North,0
2025-05-04,2025-05-08,Books,Comics,4038.15,78,0.1480,North,0
2024-01-01,2024-01-02,Clothing,Shirt,414.59,30,0.3888,West,0
2023-10-30,2023-11-06,Electronics,Headphones,2145.03,13,0.4938,North,0
2022-06-07,2022-06-11,Toys,Puzzles,1820.56,42,0.1925,East,0
2022-03-30,2022-04-06,Sports,Team Sports,1465.83,93,0.3206,East,0
2020-10-23,2020-10-24,Sports,Fitness,2924.35,75,0.3828,West,0
2022-05-30,2022-06-08,Home,Kitchen,2049.73,91,0.2899,International,0
2024-05-12,2024-05-21,Sports,Fitness,2500.24,56,0.1738,West,0
2024-04-13,2024-04-22,Electronics,Camera,2944.36,50,0.4355,North,0
2021-07-14,2021-07-19,Home,Bedding,3833.60,95,0.1340,South,0
2023-12-02,2023-12-11,Electronics,Laptop,2573.56,12,0.3551,North,0
2020-05-12,2020-05-21,Sports,Fitness,2042.57,37,0.4140,South,0
2024-03-21,2024-03-27,Electronics,Tablet,1956.46,15,0.3355,East,0
2022-03-16,2022-03-23,Home,Furniture,504.88,100,0.0457,West,0
2022-05-18,2022-05-22,Home,Bedding,1068.83,3,0.4878,South,0
2020-06-22,2020-07-01,Home,Lighting,2404.41,68,0.0534,North,0
2021-12-20,2021-12-27,Books,Non-Fiction,2233.65,83,0.0365,North,0
2020-04-06,,Books,Comics,1452.93,27,0.0978,South,0
2022-02-28,2022-03-03,Sports,Water Sports,4077.46,47,0.0202,North,0
2025-02-20,2025-02-26,Electronics,Laptop,3812.07,92,0.1309,South,0
2024-09-21,2024-09-27,Toys,Action Figures,895.87,81,0.4005,North,0
2020-11-20,2020-11-21,Books,Comics,0.00,1,0.4944,North,0
2025-11-07,2025-11-08,Electronics,Headphones,583.55,80,0.0352,East,0
2023-03-21,2023-03-29,Sports,Team Sports,630.23,18,0.1888,East,0
2023-01-23,2023-01-26,Electronics,Camera,831.13,34,0.2585,South,0
2024-09-08,2024-09-17,Electronics,Headphones,3957.01,73,0.4525,West,0
2022-10-19,2022-10-26,Sports,Fitness,1212.25,67,,South,0
2021-02-22,2021-02-24,Books,Textbook,1345.51,98,0.1162,West,0
2022-03-02,2022-03-07,Sports,Water Sports,3558.18,4,0.3700,West,0
2022-10-10,2022-10-12,Clothing,Shirt,4100.49,17,0.3929,East,0
2020-05-26,2020-06-01,Clothing,Shoes,1854.02,27,0.2510,West,0
2022-03-10,2022-03-19,Books,Comics,961.18,79,0.2369,North,0
2024-06-24,2024-06-26,Electronics,Laptop,4418.23,68,0.2942,North,0
2020-05-25,2020-05-28,Sports,Outdoor,3861.24,48,0.2061,South,0
2024-01-10,2024-01-14,Electronics,Phone,4799.80,33,0.1872,South,0
2020-11-02,2020-11-12,Clothing,Dress,1997.48,82,0.2358,West,0
2023-04-22,2023-04-27,Toys,Puzzles,1844.89,29,0.0950,North,0
2025-02-06,2025-02-16,Toys,Puzzles,3194.30,56,0.2463,West,0
2022-08-29,2022-09-07,Sports,Team Sports,4098.42,57,0.3525,East,0
2024-02-07,2024-02-14,Electronics,Phone,1089.77,999,0.3124,North,0
2022-03-16,2022-03-26,Sports,Fitness,2762.28,95,0.0473,North,0
2021-12-23,2021-12-30,Home,Lighting,2473.31,69,0.4449,West,0
2024-11-07,2024-11-08,Electronics,Headphones,,34,0.4130,International,0
2022-07-09,2022-07-15,Electronics,Phone,70.07,45,0.1641,North,0
2020-05-21,,Home,Lighting,4352.41,94,0.2221,North,0
2021-12-22,2021-12-30,Sports,Team Sports,3136.90,3,0.1890,West,0
2021-10-19,2021-10-21,Clothing,Shirt,2964.53,32,0.1454,East,0
2025-04-03,2025-04-05,Clothing,Dress,746.52,63,0.4169,South,0
2025-09-22,2025-09-26,Sports,Water Sports,3848.80,78,0.2643,East,0
2024-09-11,2024-09-20,Electronics,Phone,910.37,15,0.1678,South,0
2025-03-10,2025-03-12,Books,Non-Fiction,3573.93,72,0.4045,South,0
2023-11-28,2023-12-01,Electronics,Headphones,4924.51,18,0.2958,West,0
2023-04-12,2023-04-18,Toys,Puzzles,4436.49,86,0.2557,North,0
2020-04-09,2020-04-19,Electronics,Headphones,3480.05,84,0.1021,East,0
2024-07-06,2024-07-10,Toys,Building Blocks,1115.98,92,0.4073,South,0
2024-10-27,2024-11-03,Electronics,Headphones,2226.08,19,0.1539,West,0
2024-01-05,2024-01-08,Home,Lighting,121.66,48,0.2457,East,0
2023-07-21,2023-07-30,Books,Comics,3501.16,8,0.4830,East,0
2020-03-15,2020-03-20,Toys,Board Games,4925.44,88,0.3942,North,0
2024-12-08,2024-12-09,Sports,Team Sports,4112.73,78,0.4071,International,0
2025-11-29,2025-12-07,Sports,Fitness,2659.20,22,0.4771,North,1
2024-06-19,2024-06-27,Home,Lighting,519.88,62,0.4583,East,0
2023-01-18,2023-01-20,Electronics,Headphones,994.62,64,0.4071,East,0
2022-06-09,2022-06-19,Books,Non-Fiction,1986.57,3,0.4761,South,0
2024-08-27,2024-09-04,Electronics,Camera,1158.24,65,0.0021,South,0
2020-10-01,2020-10-06,Home,Lighting,,80,0.1598,North,0
2021-05-04,2021-05-05,Home,Kitchen,624.62,19,0.3626,South,0
2022-02-01,2022-02-06,Electronics,Tablet,3947.40,71,0.2453,North,0
2024-06-13,2024-06-21,Books,Non-Fiction,139.55,50,0.3629,South,0
2020-12-15,2020-12-17,Clothing,Shoes,-82.00,70,0.2896,North,1
2020-09-25,2020-10-02,Books,Comics,4751.06,14,0.0612,West,0
2020-05-03,2020-05-13,Sports,Outdoor,1159.41,44,0.0529,North,0
2021-10-26,2021-11-04,Electronics,Phone,4179.78,64,0.0405,South,0
2021-10-28,2021-11-05,Sports,Outdoor,4199.85,79,0.0524,East,1
2021-09-01,2021-09-05,Sports,Fitness,3874.53,10,0.4723,South,0
2024-05-16,2024-05-23,Books,Comics,4427.43,97,0.4013,East,0
2024-04-04,2024-04-13,Toys,Puzzles,3565.10,39,0.1980,International,0
2025-09-29,2025-10-05,Clothing,Jacket,3829.97,32,0.3601,South,0
2021-11-28,2021-12-07,Sports,Outdoor,3668.04,72,0.4376,North,0
2022-05-25,2022-05-31,Clothing,Pants,2867.65,13,0.0349,West,0
2020-07-12,2020-07-14,Clothing,Pants,1166.04,3,0.4432,International,0
2020-08-23,2020-08-26,Sports,Fitness,2364.02,25,0.1993,East,0
2021-05-01,2021-05-09,Books,Non-Fiction,3270.05,82,,North,0
2022-05-16,2022-05-19,Sports,Team Sports,2664.27,91,0.0583,North,0
2022-01-12,2022-01-19,Electronics,Phone,2070.04,97,0.4646,North,0
2023-12-22,2023-12-31,Electronics,Phone,1421.15,77,0.2440,South,0
2024-11-20,2024-11-25,Clothing,Dress,3168.05,83,0.2826,North,0
2020-12-22,2020-12-27,Clothing,Shoes,2602.53,57,,South,0
2023-11-21,2023-11-25,Electronics,Phone,0.00,100,0.2711,South,1
2024-06-06,2024-06-16,Books,Comics,1199.10,35,0.4436,North,0
2022-05-12,2022-05-16,Books,Fiction,109.22,18,0.4641,West,0
2021-01-11,2021-01-13,Clothing,Pants,4235.69,65,0.1400,North,1
2023-06-13,2023-06-19,Home,Lighting,3471.66,13,0.2215,West,0
2024-07-17,2024-07-22,Sports,Water Sports,1636.67,84,0.2140,South,0
2022-10-07,2022-10-16,Books,Textbook,3844.44,34,0.3494,South,0
2022-04-18,2022-04-28,Home,Furniture,,13,0.0516,North,0
2024-03-22,2024-03-28,Home,Furniture,3992.15,66,0.1575,North,0
2025-12-17,2025-12-24,Electronics,Phone,0.00,16,0.3957,North,0
2021-03-20,2021-03-26,Electronics,Phone,-42.00,51,0.1684,North,0
2023-06-22,2023-06-23,Clothing,Jacket,4345.77,2,0.3790,South,0
2024-02-06,2024-02-14,Toys,Board Games,458.10,13,0.0951,West,0
2022-06-05,2022-06-08,Toys,Action Figures,0.00,71,0.4016,South,0
2023-05-28,2023-06-07,Electronics,Laptop,1682.11,43,0.2200,East,0
2024-08-10,2024-08-17,Home,Bedding,2170.53,14,0.1794,West,0
2021-01-13,2021-01-14,Clothing,Dress,1728.54,72,0.2756,South,0
2023-08-07,2023-08-08,Books,Comics,220.28,43,0.0641,East,0
2020-02-04,2020-02-14,Electronics,Tablet,4741.61,65,0.0350,North,0
2020-07-07,2020-07-17,Books,Textbook,2590.96,9,0.1983,East,0
2022-02-07,2022-02-08,Home,Kitchen,1542.21,58,0.0158,South,0
2021-06-20,2021-06-23,Clothing,Shirt,427.51,12,0.1100,East,0
2020-05-28,2020-06-05,Books,Textbook,3721.40,58,0.1203,West,0
2020-06-20,2020-06-26,Toys,Board Games,1510.27,21,0.0413,East,1
2023-11-25,2023-11-30,Electronics,Phone,527.43,89,0.1410,North,0
2025-06-27,2025-07-03,Clothing,Pants,1986.35,55,0.4992,West,0
2025-10-02,2025-10-05,Electronics,Phone,979.86,9,0.1469,North,0
2024-10-09,2024-10-15,Books,Fiction,339.98,42,0.2956,North,0
2023-05-16,2023-05-18,Home,Kitchen,1096.71,80,0.1944,North,0
2022-08-23,2022-08-26,Home,Kitchen,1883.00,45,0.2616,East,0
2021-11-01,2021-11-11,Books,Textbook,2585.66,81,0.2430,East,0
2023-02-23,2023-02-25,Books,Fiction,2129.25,62,0.4192,South,0
2025-08-01,2025-08-05,Electronics,Headphones,2046.37,6,0.0426,North,0
2022-04-20,2022-04-27,Toys,Board Games,3627.77,5,0.1305,South,0
2020-06-30,2020-07-09,Clothing,Shirt,4618.42,78,0.2938,West,0
2025-05-16,2025-05-26,Toys,Building Blocks,3356.90,80,0.0589,West,0
2025-02-13,2025-02-17,Toys,Dolls,1027.47,38,0.2993,North,0
2021-07-25,2021-08-02,Books,Comics,1680.55,29,0.4068,North,0
2025-10-22,2025-10-27,Sports,Team Sports,871.60,54,0.0852,North,0
2025-08-04,2025-08-14,Electronics,Tablet,1432.54,53,0.4648,West,0
2022-08-11,2022-08-20,Toys,Board Games,4645.21,100,0.3354,International,0
2021-05-27,2021-06-03,Sports,Outdoor,3552.44,13,0.0056,North,1
2021-01-29,2021-02-08,Electronics,Laptop,3983.73,39,0.3050,South,0
2022-01-29,2022-02-07,Books,Textbook,4361.42,14,0.4594,West,1
2025-05-12,2025-05-13,Sports,Outdoor,1071.50,55,0.0602,North,0
2021-12-08,2021-12-11,Electronics,Tablet,,77,0.2030,South,0
2022-01-19,2022-01-29,Electronics,Camera,1071.33,4,0.0238,International,0
2025-02-26,,Home,Kitchen,3183.77,88,0.2668,West,0
2024-03-06,2024-03-10,Home,Furniture,4604.60,65,0.2983,South,0
2020-03-28,2020-04-03,Sports,Team Sports,0.00,15,0.4709,South,0
2025-02-09,2025-02-11,Books,Non-Fiction,4224.49,17,0.4173,North,0
2025-10-22,2025-10-30,Toys,Board Games,4712.66,85,0.4744,South,0
2020-11-24,2020-11-28,Clothing,Pants,1987.85,83,0.1993,East,0
2025-11-03,2025-11-05,Home,Furniture,1704.88,52,0.1543,West,0
2025-03-29,2025-04-07,Electronics,Headphones,3279.26,43,0.2872,East,0
2025-05-02,2025-05-04,Clothing,Pants,134.18,47,0.0604,North,0
2020-02-13,2020-02-20,Toys,Building Blocks,0.00,77,0.0957,South,0
2023-07-19,2023-07-22,Home,Furniture,369.79,10,0.2222,East,0
2020-01-22,2020-01-27,Home,Lighting,4648.79,22,0.1438,International,0
2023-01-29,2023-02-03,Clothing,Jacket,349.29,98,0.1234,South,0
2021-06-03,2021-06-04,Toys,Action Figures,2957.32,49,0.4467,International,1
2024-03-05,2024-03-09,Sports,Team Sports,104.10,98,0.3125,South,0
2020-10-27,2020-11-05,Clothing,Shirt,2243.23,78,0.4978,North,0
2023-09-22,2023-09-24,Toys,Puzzles,1672.20,29,0.0046,North,0
2025-01-28,2025-02-07,Books,Comics,2740.72,13,0.1842,North,0
2025-11-06,2025-11-15,Home,Bedding,4661.66,12,0.4320,East,0
2025-04-03,2025-04-12,Clothing,Dress,3432.14,8,0.4263,North,0
2023-03-04,2023-03-05,Books,Fiction,480.93,87,0.3355,South,0
2020-05-27,2020-05-30,Home,Kitchen,1418.64,64,0.1865,South,0
2025-07-29,2025-08-08,Home,Bedding,-86.00,15,0.2001,North,0
2023-02-21,2023-03-03,Home,Lighting,184.16,93,0.0813,North,0
2024-01-19,2024-01-21,Books,Fiction,2573.97,65,0.0758,West,0
2021-04-23,2021-04-26,Sports,Outdoor,492.59,38,0.2570,North,0
2020-12-05,,Electronics,Phone,3595.54,92,0.0181,North,0
2025-07-30,2025-08-04,Sports,Outdoor,4099.62,28,0.0914,North,0
2025-10-22,2025-10-24,Books,Non-Fiction,2759.55,5,0.1458,North,0
2024-01-22,2024-01-23,Books,Textbook,3616.47,86,0.0332,North,0
2021-05-18,2021-05-28,Books,Textbook,2671.37,15,0.0823,East,0
2025-03-13,2025-03-18,Electronics,Camera,4075.17,52,0.2001,West,0
2021-04-03,2021-04-09,Clothing,Dress,2728.66,7,0.2887,North,0
2020-07-15,2020-07-22,Home,Kitchen,2901.25,34,0.2875,West,0
2023-06-12,2023-06-15,Sports,Fitness,3475.89,39,0.1790,East,0
2020-04-20,2020-04-29,Electronics,Camera,3545.18,45,,North,0
2024-01-27,2024-01-31,Electronics,Laptop,3602.71,48,0.4816,South,0
2024-09-17,2024-09-27,Toys,Puzzles,2212.25,94,0.3977,East,0
2023-10-08,2023-10-17,Toys,Building Blocks,1492.60,15,0.3575,South,0
2025-08-21,2025-08-27,Clothing,Shoes,3774.67,74,0.4916,North,0
2023-04-22,2023-04-30,Home,Kitchen,295.86,39,0.3192,East,0
2025-01-09,2025-01-19,Books,Non-Fiction,1355.51,59,0.2248,North,0
2021-08-12,2021-08-19,Home,Kitchen,4519.31,1,0.2113,East,0
2023-05-06,2023-05-15,Home,Furniture,1494.43,15,0.1225,North,0
2021-04-04,2021-04-06,Home,Lighting,3497.21,64,0.2553,North,0
2021-09-11,2021-09-17,Home,Furniture,3998.60,83,0.0342,East,0
2020-02-08,2020-02-14,Books,Non-Fiction,1512.46,59,0.0853,West,0
2021-08-16,2021-08-17,Clothing,Pants,2750.77,46,0.2731,North,0
2021-05-07,2021-05-15,Toys,Board Games,1429.49,84,0.4600,East,0
2024-11-30,2024-12-02,Electronics,Camera,,11,0.1446,South,0
2023-12-09,2023-12-18,Books,Non-Fiction,549.21,69,0.1734,South,0
2022-10-19,2022-10-22,Sports,Outdoor,945.43,42,0.2584,West,0
2021-06-29,2021-07-01,Home,Kitchen,4426.18,21,0.3148,West,0
2024-03-02,2024-03-08,Clothing,Jacket,309.12,56,0.0021,West,1
2024-06-17,2024-06-23,Toys,Board Games,4452.69,76,0.4248,West,0
2023-06-12,2023-06-22,Sports,Fitness,1702.12,52,0.0563,East,0
2020-04-23,2020-05-02,Clothing,Pants,3055.39,84,0.3593,West,0
2020-07-03,2020-07-06,Electronics,Tablet,1212.80,87,0.4463,South,0
2025-12-08,2025-12-18,Home,Bedding,3061.18,64,0.3989,North,0
2022-08-20,2022-08-29,Home,Kitchen,4830.59,10,0.4958,East,0
2023-01-23,2023-01-31,Toys,Board Games,4404.11,3,0.1859,East,0
2024-08-31,2024-09-07,Home,Kitchen,3373.53,92,0.0606,North,0
2025-08-25,2025-08-30,Electronics,Headphones,1034.53,96,0.4386,South,0
2023-08-31,2023-09-09,Sports,Fitness,3833.92,49,0.0655,West,1
2023-12-24,2024-01-01,Toys,Puzzles,2330.81,74,0.2990,South,1
2024-02-17,2024-02-25,Home,Lighting,2984.41,39,,North,1
2024-06-30,2024-07-02,Toys,Board Games,806.97,55,0.0262,West,0
2022-08-01,2022-08-04,Toys,Building Blocks,4980.77,7,0.0854,South,0
2024-02-10,2024-02-15,Electronics,Headphones,2022.27,82,0.2255,East,0
2022-03-28,2022-04-02,Electronics,Camera,2674.89,9,0.1065,South,0
2023-09-03,2023-09-08,Toys,Building Blocks,2096.86,14,0.1922,West,0
2025-08-24,2025-08-29,Electronics,Tablet,2307.92,35,0.2231,East,0
2022-08-18,2022-08-23,Toys,Puzzles,3563.84,65,0.0156,North,0
2025-07-04,2025-07-13,Electronics,Laptop,1971.79,100,0.2870,West,1
2024-07-07,2024-07-09,Electronics,Camera,3403.89,50,0.2938,East,0
2025-09-05,2025-09-06,Home,Kitchen,1056.71,28,0.1366,West,0
2023-03-31,2023-04-02,Toys,Puzzles,4056.67,70,0.4598,East,0
2023-10-07,2023-10-12,Clothing,Pants,3128.77,11,0.4149,North,0
2021-04-12,2021-04-17,Books,Comics,1665.73,27,0.0131,East,0
2025-03-25,2025-03-28,Toys,Action Figures,3018.02,78,0.0475,South,0
